platform,product_id,rating,comment,Quality,Price,Delivery,Service
shopee,25631037433,3,"Chất lượng sản phẩm:bình thường  Sau hơn 1 tháng trải nghiệm cây quạt này ở khu quân sự thì mình có 1 số ý kiến sau. 1. Pin không trâu, dùng khoảng 2h là hết 2. Bắt đầu pin còn 40% là tụt pin siêu nhanh, chỉ 2 phút thôi là tụt về 0%. 3. Bạn mình dùng còn có lỗi màn hình nhẹ, có thể chấp nhận được. Tổng quan dùng vẫn ổn",-1,-1,-1,-1
shopee,25631037433,3,"Phần màu vàng của mình bằng mũ, xấu hơn mẫu. Cảm giác phần cổ quạt ko dc cứng cáp",-1,-1,-1,-1
shopee,25631037433,3,Tắt đi bật lại là mất 1% pin. Pin hao nhanh k như mô tả. Đắt hơn shop khác,-1,-1,-1,-1
shopee,25631037433,3,Chất lượng sản phẩm:mới dùng còn 50% pin thì nó hết pin rõ ràng mới 50% lại hết  Mong sốp khắc phục ạ,-1,-1,-1,-1
shopee,25631037433,3,"Đặt trắng nhưng lại giao màu kem. Quạt trông cũ ổ sạc, và dây sạc xước nhiều không còn mới. Khá thất vọng. Bỏ tiền ra mà không được dùng đồ mới",-1,-1,-1,-1
shopee,25631037433,3,"Hộp ộp ẹp, quạt chạy mức 5 mà rất yếu,mua về chưa gì đã bị bẩn, chật lượng sản phẩm kém. Nhiều lượt mua mà lại rất thất vọng",-1,-1,-1,-1
shopee,25631037433,3,Chất lượng sản phẩm:hic Đúng với mô tả:xu quá  Sao em xài chưa tới 1 tiếng hết pin dù sạc 100% là sao dị. Có ai bị dậy khum,-1,-1,-1,-1
shopee,25631037433,3,"Đặt màu tím giao màu xanh, xài mới biết pin ổn ko, có túi thơm, nếu ổn đánh giá lại",-1,-1,-1,-1
shopee,25631037433,3,"Định mua trải nghiệm thử mà 2 cây mà hư hết 1 cây, buồn, mọi người nên mua loại đắt hơn tí thì sẽ chất lượng hơn, tiền nào của nấy",-1,-1,-1,-1
shopee,25631037433,3,"Đúng với mô tả:Dung lượng pin không như quảng cáo  Quạt không phải chính hãng, cầm lên tay cực kì nhẹ và lõng lẽo. Pin sạc đầy 100% để mở liên tục chưa được 2 tiếng. Trong khi đó mình mua quạt của hãng khác pin có 5000mAh mà dùng đc tới hơn 6 tiếng. Đồng ý là tiền nào của đấy nhưng thời gian sử dụng được quá ngắn ko như quảng cáo của shop.",-1,-1,-1,-1
shopee,25631037433,3,"Giao hàng khá lâu do ảnh hưởng bão, pin sài dc 2 tiếng ở mức thứ 4",-1,-1,-1,-1
shopee,25631037433,3,Dộ bền thì chưa sử dụng nên chưa đánh giá được.,-1,-1,-1,-1
shopee,25631037433,3,Đúng với mô tả:ko hẳn Chất lượng sản phẩm:ko ổn lắm  với giá tiền này nên xem xét lại quạt yếu pin yếu ko đc 10k mah như quảng cáo,-1,-1,-1,-1
shopee,25631037433,3,Sản phẩm tạm đc sạc 100% cũng chỉ dùng đc 3 tiếng pin xuống nhanh,-1,-1,-1,-1
shopee,25631037433,3,ê ý là sạc đầy 100% xong hsau hết sạch dùng k quá 1 tiếng👽??,-1,-1,-1,-1
shopee,25631037433,3,Quạt cũng mát mà không biết thời gian dùng có lâu không nhưng màu sắc không giống trong hình,-1,-1,-1,-1
shopee,25631037433,3,Mua màu trắng mà giao màu trắng sữa mình không thích 🙂 quạt ở mức 3 mà chưa tới 3 tiếng đã hết pin,-1,-1,-1,-1
shopee,25631037433,3,"Nhanh hết pin lắm mọi người, sài được xíu là hết pin rồi",-1,-1,-1,-1
shopee,25631037433,1,"ghi là pin trâu mà sạc tới 100 đầy luôn, xài dc cỡ tới 70% nhiên tự sụp xong lại báo hết pin như chưa từng dc sạc trong khi đó chỉ mới xài dc 30% thế là đi học quân sự mà kh có quạt",-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:kh Chất lượng sản phẩm:như xít trôi sông  Ưu điểm: giao đúng màu ,giao nhanh,quạt mát,.. Nhược điểm nài: RẤT NHANH HẾT PIN ,sạc lâu, ( t test quạt mức 1 từ lúc 16:50 đến 17:8 hết mất 58% pin) =)))) tốt nhất là bmay đừng mua",-1,-1,-1,-1
shopee,25631037433,1,"nước. Chậu có nhiều kích thước, màu sắc, kiểu dáng khác nhau. Câu 9. Trước khi gieo, cần xử lí hạt giống như thế nào? Ngâm hạt giống trong nước ấm (pha theo tỉ lệ 2 phần nước sôi + 3 phần nước lạnh) từ 2 giờ đến 5",-1,-1,-1,-1
shopee,25631037433,1,Đúng với mô tả:không Chất lượng sản phẩm:chưa dùng  Giao cũng không lâu không nhanh. Nhắn tin giải quyết đổi hàng cũng im re. Hết màu cũng không báo tự ý đổi. Làm ăn thiếu chuyên nghiệp. Cái màu xanh nó xấu thấy ớn,-1,-1,-1,-1
shopee,25631037433,1,"giao hàng nhanh, nhm giao cho loại dây sạc khác, thế là ko sạc đc, nt thì ko rep, shop rep chậm, quạt sài ok, sạc tầm 1-2h là đầy, nhm pin ko trâu, shop trả lời rất hời hợt, như kiểu ko cần khách !",-1,-1,-1,-1
shopee,25631037433,1,Đúng với mô tả:sai mẫu Chất lượng sản phẩm:không đúng  Nói là sản phẩm khác nhưng shop cứ khăng khăng là sản phẩm đó trong khi chụp ảnh gửi Cho shop rồi Sản phẩm đặt ba sản phẩm nhận khác nhau,-1,-1,-1,-1
shopee,25631037433,1,"Mua ô xanh nhưng shop gửi ô đen , cũng k nhắn bảo gì trong khi nhà rất nhiều ô đen r . Mấy chục nghìn thôi nhưng tâm lý k thoải mái vì shop mall mà k có màu gửi màu khác thì phải nhắn khách đổi màu chứ đằng này gửi màu đen . Nhắn đổi thì shop bảo thông cảm . K biết thông cảm kiểu gì .",-1,-1,-1,-1
shopee,25631037433,1,Pin xài còn hơn 60% mà quạt đã tự tắt. Mở lại thì tụt về 0%,-1,-1,-1,-1
shopee,25631037433,1,Đặt màu trắng lại giao màu xanh k hề báo trước. Bấm hoàn đơn lại thì hành anh shipper quá.,-1,-1,-1,-1
shopee,25631037433,1,shop giao hàng lỗi cho khách xong không hỗ trợ giải quyết. Bấm trả hàng hoàn tiền thì không chấp nhận. Một trải nghiệm mua hàng tệ nhất từ trước tới h luôn,-1,-1,-1,-1
shopee,25631037433,1,"shop giao sai màu mà không giải quyết cho mình đổi màu trả hàng, pin sài 1 xíu là hết pin à . Mng mua cân nhắc nha",-1,-1,-1,-1
shopee,25631037433,1,Đúng với mô tả:on Chất lượng sản phẩm:on  Quạt mới mua 2 tuần thì sạc pin không vô. Thà hư thì hư lúc đầu để t còn hoàn hàng về. Quá chán,-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:đúng Chất lượng sản phẩm:quá tệ  Pin chỉ dùng đx từ 1 nửa sạc 100 chỉ sài đc tới 50% là quạt tự động tắt chuyển th 00% , quạt đứng thì quay ko đc => Phí tiền đừng mua nha mng",-1,-1,-1,-1
shopee,25631037433,1,Shop giao hàng trầy kiểu vầy đó hả???? Làm ăn kì vậy,-1,-1,-1,-1
shopee,25631037433,1,quạt bị mất 1 cánh mở lên thì kêu to vành bên ngoài không chắc chắn mua về bỏ xó,-1,-1,-1,-1
shopee,25631037433,1,Đúng với mô tả:không Chất lượng sản phẩm:kém  Xài chưa được 30 phút hết pin. Pin tuột rất nhanh Giá này là nghi rồi.,-1,-1,-1,-1
shopee,25631037433,1,"Dùng đc 10 ngày đầu tạm, quạt mức 3 tầm chưa đến 4h hết pin, xong giờ thì quạt mức 5 vẫn như ko quạt , phải thổi cho quay mới quạt đc ko thì thua , ko nên mua , quạt nhẹ , mình mua shop khác 152k sài cả 10h ở mức 3 nặng tay lắm 😀 chào thân ái và quyết thắng 🏆",-1,-1,-1,-1
shopee,25631037433,1,"Quạt rất nhanh hết pin chứ ko như mô tả là xài đc trên 8 tiếng, chỉ xài đc 4 tiếng thôi. Mình rất phê bình thái độ của shop mình hỏi thì shop trả lời hời hợt và đợi chờ rất lâu vs giá này thì ko xứng đáng mn nên mua của hãng khác",-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:giong hang Chất lượng sản phẩm:nhựa rẻ tiền  dung lượng pin k giống như quản cáo, xài chơi dc chứ giá k đồi hỏi thêm.. nhưng hàng rất tệ chân sạt k cấm dc mác tháo ra khoec lỗ như ảnh mới sạt dc đang cần đúng mình đã trả hàng",-1,-1,-1,-1
shopee,25631037433,1,"Chất lượng sản phẩm:1 sao  Cái shop này nhìn rất chi là uy tín mà khi tôi nhận hàng về k có dây sạc hộp bị méo hết nt shop hỏi thì kêu là chị lấy dây sạc nhà chị đi . K bt xin lỗi 1 câu thái độ rất k ưng ý mong mn nhận hàng quay vd lại nha 😭 nhma quạt ok nha mát tôi sài 1’ hết 1pin mà có all 100% pin lận, tôi sài chế độ cao nhất  lận . Tôi sẽ k quay lại shop thêm lần nào nx 6/9/2024",-1,-1,-1,-1
shopee,25631037433,1,Chất lượng sản phẩm:te  Không nên mua nha mn xài chưa được 1p thì tuột 2% sạc thì k hiển thị pin,-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:đung Chất lượng sản phẩm:bình thường  Ảo nha mn , pin xai chưa tới 30 phút mà hết pin, pin báo 7 mấy % mà xong tụt xuống 0% luôn, quá tệ, đừng mua nha mn, sạc tràn xaig có xíu hết pin, chắc Sop giao hàng lỗi cho người dùng.",-1,-1,-1,-1
shopee,25631037433,1,"MỚI DÙNG ĐƯỢC ĐÚNG 2 NGÀY, QUA NGÀY THỨ 3 LÀ CHẠY YẾU DẦN, ĐẾN HÔM NAY LÀ NGÀY THỨ 5 BẬT KHÔNG CHẠY NỮA LUÔN RỒI Ạ. QUẠT CỦA MÌNH KHÔNG HIỂN THỊ % PIN, CHỈ HIỆN SỐ MỨC QUẠT TỪ 1-5. Thực sự thất vọng về chất lượng sản phẩm.",-1,-1,-1,-1
shopee,25631037433,1,shop giao hàng cho mình không giống với hình còn ko có cả sạc  ko hiện phần trăm pin như quảng cáo,-1,-1,-1,-1
shopee,25631037433,1,"shop bán hàng kém chất lượng, quạt mới mua về bật lên quạt được xíu là bị gãy 1 cánh.",-1,-1,-1,-1
shopee,25631037433,1,Chất lượng sản phẩm:tệ  Sản phẩm tệ. Sản phẩm lỗi sạc không vô pin. Nhắn với shop thì shop không hỗ trợ. Trả lời cho có Thất vọng,-1,-1,-1,-1
shopee,25631037433,1,"Tệ nha, hễ cứ dùng đến 50% là pin giảm theo giây luôn. Pin ko trâu hết pin rất nhanh.",-1,-1,-1,-1
shopee,25631037433,1,"Chất lượng sản phẩm:kesm Đúng với mô tả:ko  Quạt bị trầy xước hết, mình có nhắn tin cho shop nhưng k được giải quyết   Anh đi tập về các con có thể đến trước giờ học của con người yêu anh không ạ em nhận ra được 👍🏻 mô tả khoa học đầu tiên 🧚‍♀️ của anh đi làm luôn cho con sau nhé ạ chị ơi chiều thứ sáu",-1,-1,-1,-1
shopee,25631037433,1,"Chất lượng sản phẩm:tệ , dởm Đúng với mô tả:ko hề  Gãy cánh r shop ơi quạt rừng lắc quá ko mát , NÓI CHUNG LÀ HÀNG QUÁ TỆ KO NÊN MUA",-1,-1,-1,-1
shopee,25631037433,1,"Quạt bị pin ảo, sạc đầy 100%, dùng đến 70% là tắt luôn, bật lên thì còn 0%?????? Ko chỉ 1 lần nhé, lần nào cũng thế, đi quân sự nắng nóng đặt đc cái quạt thì dùng đc mỗi hơn 1 tiếng",-1,-1,-1,-1
shopee,25631037433,1,"Hàng bị lỗi mới sài 1 lần hết pin cắm sạc k vào pin, đã kiểm tra dây sạc có điện nhưng cắm sạc 1 tiếng r không vào pin",-1,-1,-1,-1
shopee,25631037433,1,"Tệ nha các bác, quạt đc tầm 2h hết veo pin bì nó chỉ có 1 phin thôi, quạt trk mình mua cũng giống hệt mà trong nó 2 pin quạt nửa ngày ko hết điện. Mua về tháo ra chế lại vậy . Haiz....",-1,-1,-1,-1
shopee,25631037433,1,Đúng với mô tả:k đúng Chất lượng sản phẩm:1/10  hàng kém chất lượng các bạn ạ mình bật mức 1 sạc 100% dùng được 1 tiếng,-1,-1,-1,-1
shopee,25631037433,1,Quạt rất cùi nha sài dc 1h30 nó hết trong khi quảng cáo 6 7 tiếng nhắn cho shop thì bảo do nhân viên chưa đổi rồi kêu check lại cái mất tiêu luôn,-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:sai Chất lượng sản phẩm:tệ  đặt màu trắng giao màu đen, hài thiệc, không hiểu thật sự, shop làm ăn cái kiểu gì v, đã v còn y như kiểu dùng rồi, xước tùm lum, sạc kh vào pin nữa chớ :) ?",-1,-1,-1,-1
shopee,25631037433,1,mua đem đi học quân sự mà quạt được 3 ngày cái ngủm luôn😇😇 lên điện mà cánh k quay,-1,-1,-1,-1
shopee,25631037433,1,"Chất lượng sản phẩm:tệ Đúng với mô tả:tệ  Quá tệ hàng nhái hàng bij lỗi nhắn tin  shop không giải quyết. Bị lỗi nhiều kinh khủng, chỉ lắc nhẹ xíu tự động nhảy số tùm lum",-1,-1,-1,-1
shopee,25631037433,1,"1 cây sạc ko vô, 1 cây giao sai màu chưa từng đánh giá 1 sao nhưng nay là ngoại lệ",-1,-1,-1,-1
shopee,25631037433,1,"Chất lượng sản phẩm:nhuw cais loonf nhes moji nguoiwf  shop kh trả lời tn khách còn buôn bán lừa đảo, quạt dc 3 ngày thì kh chạy dc, pin thì dc 15 phút hết, mọi người né shop ra nhé ạ",-1,-1,-1,-1
shopee,25631037433,1,Quạt mới mua về sd đc 3 ngày là bị v r ạ nt cho shop thì có vẻ shop k muốn giải quyết đổi trả cho mình,-1,-1,-1,-1
shopee,25631037433,1,"Chất lượng sản phẩm:KHÔNG NÊN MUA  Mua 2 cái quạt thì cả 2 cái đều có vấn đề là sạc tới 1 chừng nào đó thì tự động ngắt điện và sạc ko vào nữa. Ko thể nào sạc tới đc 100%. Sạc tới 67% thì tự ngắt, sau đó rút ra cắm điện lại thì lên được 1% rồi lại ngắt. Cứ liên tục như vậy. Nhắn shop cả tuần thì shop k giải quyết, đánh trống lảng. Chỉ biết bán đc hàng, có lợi nhuận là xong chứ ko cần quan tâm chất lượng ntn. Lần đầu tiên mua hàng mà thấy bực mình như thế này. Quá tệ",-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:khong Chất lượng sản phẩm:kém  Quạt bỏ ra đã lỏng lẻo lắp mãi mới vào , cầm không êm tay quạt tiếng kêu to rất kho chịu , túm lại là k đáng đông tiền chút nào",-1,-1,-1,-1
shopee,25631037433,1,Quạt trong box mà mở ra đã gãy mất hẳn 1 nan và gãy đứt 5 nan. May mà quạt vẫn mát cho tạm 1 sao động viên.,-1,-1,-1,-1
shopee,25631037433,1,"Đặt 2 món giao sai đúng 2 món , nhắn tin trả lời cũng chả mấy nhiệt tình .",-1,-1,-1,-1
shopee,25631037433,1,Chất lượng sản phẩm:kém  Mua về sài chưa được 1 tháng bị hư đầy pin mà ko quạt được,-1,-1,-1,-1
shopee,25631037433,1,"Mua màu trắng giao màu xanh??? Quạt nhanh hết pin Cũng chả biết sao luôn, giải quyết vấn đề chán.",-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:Bỏ gần trăm nghìn ra mà nó giao cho cái quạt đc dùng rồi vừa cũ vừa bẩn . Dây sạc koliene quan đến cái ổ cắm ở quạt thế là bị lừa bỏ ra 100k dể nhận về cái quạt nhựa ko dùng đc . Mong shpee cấm tài khoản này để mọi người ko bị lừa . Mọi người mua chỉ tốn tiền thôi . Mua cái thứ rác về nhà , ko giao sạc thì dùng kiểu j . Rất cáu nhắn cho shop mà shop có thèm trả lời về vấn đề này đâu . Thái độ lòi lõm ko thèm giải quyết . Mua hàng nhà nó mà như ăn xin !",-1,-1,-1,-1
shopee,25631037433,1,Đúng với mô tả:đúng với mô tả nhưng mà shop đóng gói ko cẩn thận làm shipper giao về mưa ướt hết sản phẩm xong bị lỗi luôn cái quạ Chất lượng sản phẩm:ko như mong đợi  Đừng nên mua shop này bởi vì shop đóng gói Ko cẩn thận lổm vài lỗ hổng làm nc mưa vào rồi ướt hết sản phẩm Xog bị hư cái quạt luôn rồi nhắn tin cho shop thì shop lại bảo Ko sao shop làm ăn như thế mà Ko nhận r cứ bảo Ko sao làm hư mà kêu Ko sao đáng lẽ cho 0 sao mà Ko có nên ai đag định mua thì ĐỪNG MUA Ở SHOP VỚ VẨN NÀY nhắc lại là ĐỪNG MUA Ở SHOP NÀY,-1,-1,-1,-1
shopee,25631037433,1,Chưa đc 1tháng là hư rồi nha. Quá là dỡ. Đúng là tiền nào của nấy. Quá tệ. 16/5 là hư. Xài k có bền đâu,-1,-1,-1,-1
shopee,25631037433,1,"Chất lượng sản phẩm:Rất tệ  Được 1 tuần không chạy luôn dù vẫn hiện đèn, vẫn 100%. Shop làm ăn KHÔNG UY TÍN, hàng lỗi kêu khách trả hàng vì lí do k còn nhu cầu và phải còn nguyên tem, gói hàng (1 tuần rồi). Khách nhắn liên tục cũng không thèm trả lời dù online 30 phút trước. Khi quạt mới về thì từ 100 xuống 75 tụt rất nhanh (khoảng 10 phút), từ 75 xuống 50 tụt từ từ (khoảng 2 tiếng nếu dùng liên tục), đến 50 tự dưng sập nguồn luôn. Nắp rất dễ rơi ra.",-1,-1,-1,-1
shopee,25631037433,1,Màu cũng pastel nhìn rất dễ thương. Nhưng pin thì quá mau giảm pin. Sạc đầy chỉ sd hơn 2h đã hết. Với tiêu chí pin trâu thì mình đánh giá kém ở sp này.,-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:okki Chất lượng sản phẩm:tốt  Sạc không vô pin nha pin lâu hết thiệt mà sạc ko được , đổi nhiều đầu sạc vẫn ko đc lun coi như sd đc 1 lần thôi hết pin r bỏ",-1,-1,-1,-1
shopee,25631037433,1,Đúng với mô tả:đúng Chất lượng sản phẩm:tệ  T dùng tới 50% thì hắn tắt thành 0% luôn nói chung là ko ko nên mua nhé,-1,-1,-1,-1
shopee,25631037433,1,"Đúng với mô tả:70% Chất lượng sản phẩm:tạm ổn  Quạt lúc nhận về là cả 2 đều có sẵn 50% pin, âm thanh không quá ồn, tốc độ quạt ok, bật chế độ 2 là đủ mát rồi. Sạc đầy trong 3 tiếng hơn, dùng chế độ 1 liên tục thì dùng được 3h20p; chế độ 5 liên tục được 2h (KHÔNG  dùng được 8‐12h như mô tả, mn tham khảo nha) Pin ảo, dùng còn 30-40% được cỡ 5p sau tụt xuống còn 0%.  🚫 Không có viên nén thương hiệu (shop kêu hết ctr tặng) 🚫 Đặt 2 màu TRẮNG giao sai thành 2 màu HỒNG 🚫 Nhắn tin rep siêu lâu (như ảnh chụp tui nhắn từ 2h chiều 21/8 mà tới sáng 22/8 vẫn chưa giải quyết được)    Với giá này thì tui thấy quạt ổn, đánh giá 1* vì thái độ của shop.",-1,-1,-1,-1
